id,classifier_id,ad_id,classification,ease,timestamp,,,,
3999,166,4103977,semi_remote,medium,41:47.5,,,,
4000,2,5453187,not_remote,hard,,,,,
4001,67,4117215,tot_remote,easy,22:43.1,,,,
4002,397,5090749,tot_remote,easy,01:50.1,,,,
4003,331,5427978,tot_remote,easy,45:11.0,,,,
4004,397,4057269,temp_remote,easy,58:27.9,,,,
4005,199,5268794,temp_remote,easy,58:29.8,,,,
4006,397,4059232,tot_remote,easy,01:34.3,,,,
4007,5,5188862,tot_remote,easy,29:59.1,,,,
4008,199,4267590,tot_remote,medium,20:38.7,,,,
4009,331,4120236,temp_remote,easy,00:50.4,,,,
4010,3,3612192,not_remote,easy,06:17.0,,,,
4011,2,4124094,tot_remote,easy,,,,,
4012,67,4228412,temp_remote,easy,42:05.5,,,,
4013,2,3846391,not_remote,easy,51:36.2,,,,
4014,133,4107405,temp_remote,easy,15:51.8,,,,
4015,331,2809710,not_remote,easy,28:57.6,,,,
4016,2,4069166,temp_remote,easy,,,,,
4017,331,5660539,tot_remote,easy,55:22.7,,,,
4018,2,4132624,not_clear_remote,hard,,,,,
4019,232,973369,not_clear_remote,easy,39:06.3,,,,
4020,298,580320,tot_remote,easy,49:24.0,,,,
4021,2,4547128,semi_presence,medium,,,,,
4022,199,5296155,not_clear_remote,easy,55:53.3,,,,
4023,397,4135434,tot_remote,easy,30:01.9,,,,
4024,265,4087788,semi_presence,easy,25:39.0,,,,
4025,133,5263014,not_clear_remote,medium,10:20.4,,,,
4026,298,4075210,semi_remote,easy,47:57.6,,,,
4027,232,4125199,temp_remote,easy,14:49.9,,,,
4028,5,434969,not_clear_remote,easy,17:58.2,,,,
4029,166,5182696,semi_remote,easy,19:01.6,,,,
4030,2,4066825,temp_remote,easy,,,,,
4031,100,2157663,semi_remote,easy,38:21.2,,,,
4032,265,5060905,not_clear_remote,easy,46:05.1,,,,
4033,166,4025181,tot_remote,medium,32:17.5,,,,
4034,397,5191130,tot_remote,easy,11:28.2,,,,
4035,67,5638488,tot_remote,easy,04:45.6,,,,
4036,133,5624729,semi_remote,easy,14:35.2,,,,
4037,100,5077971,not_clear_remote,easy,32:44.0,,,,
4038,397,4070147,semi_remote,easy,10:53.0,,,,
4039,232,4141830,tot_remote,easy,34:06.8,,,,
4040,100,5228261,not_remote,easy,17:44.6,,,,
4041,133,5168519,not_remote,easy,25:39.4,,,,
4042,298,4107499,tot_remote,easy,24:57.4,,,,
4043,166,4154368,tot_remote,easy,34:58.7,,,,
4044,3,4260135,not_remote,easy,17:31.3,,,,
4045,5,4243640,not_remote,easy,05:50.7,,,,
4046,5,4626933,semi_remote,easy,33:01.5,,,,
4047,5,1192621,not_remote,easy,26:28.3,,,,
4048,2,4119347,tot_remote,medium,34:54.7,,,,
4049,67,4104783,temp_remote,medium,53:09.6,,,,
4050,331,2970634,semi_remote,easy,40:42.4,,,,
4051,5,4482923,semi_remote,easy,33:58.8,,,,
4052,199,4158481,semi_presence,easy,00:30.9,,,,
4053,3,4617655,not_clear_remote,easy,47:21.8,,,,
4054,67,5588452,semi_remote,easy,11:07.8,,,,
4055,34,3873908,not_remote,easy,26:24.4,,,,
4056,331,5535175,tot_remote,easy,49:28.9,,,,
4057,3,5431806,not_clear_remote,medium,19:30.0,,,,
4058,2,5658941,not_clear_remote,medium,,,,,
4059,397,4144516,tot_remote,easy,34:14.3,,,,
4060,331,5624583,tot_remote,easy,41:58.2,,,,
4061,166,5158851,semi_remote,medium,20:58.3,,,,
4062,2,1463383,not_remote,easy,33:47.1,,,,
4063,265,4303400,tot_remote,medium,02:40.8,,,,
4064,331,4282524,not_clear_remote,easy,39:06.3,,,,
4065,3,4640472,not_clear_remote,medium,41:53.7,,,,
4066,2,5034276,not_remote,easy,,,,,
4067,2,4095794,tot_remote,easy,,,,,
4068,166,622756,not_clear_remote,easy,50:14.3,,,,
4069,34,5577019,not_clear_remote,easy,37:16.4,,,,
4070,331,4074332,not_clear_remote,easy,10:38.6,,,,
4071,133,4154455,not_clear_remote,medium,22:55.1,,,,
4072,5,2711762,not_remote,easy,41:56.3,,,,
4073,2,4080236,temp_remote,easy,,,,,
4074,2,4098536,tot_remote,medium,01:51.9,,,,
4075,331,5482412,not_clear_remote,easy,58:59.5,,,,
4076,3,5189538,semi_remote,easy,35:30.0,,,,
4077,2,5301723,semi_remote,medium,50:42.2,,,,
4078,100,4077712,temp_remote,medium,50:09.1,,,,
4079,2,5191095,not_clear_remote,easy,,,,,
4080,298,3559342,not_remote,medium,30:01.4,,,,
4081,67,5031433,not_clear_remote,medium,28:30.6,,,,
4082,100,4254259,semi_presence,medium,46:40.7,,,,
4083,199,4131595,not_clear_remote,easy,35:26.1,,,,
4084,3,4239287,temp_remote,easy,17:45.0,,,,
4085,133,5350203,not_clear_remote,medium,26:46.1,,,,
4086,298,4141694,semi_remote,easy,30:32.8,,,,
4087,298,5184027,semi_remote,easy,41:34.1,,,,
4088,67,5155487,not_clear_remote,medium,41:07.7,,,,
4089,232,5544162,semi_remote,easy,13:04.3,,,,
4090,265,5510267,semi_remote,medium,25:28.2,,,,
4091,67,5616056,semi_presence,medium,28:50.6,,,,
4092,265,3456750,semi_remote,easy,45:30.6,,,,
4093,2,5248816,not_clear_remote,easy,,,,,
4094,34,3792490,not_remote,easy,12:23.7,,,,
4095,199,3370825,not_remote,medium,34:00.3,,,,
4096,166,5474576,semi_remote,medium,33:34.3,,,,
4097,34,2313809,tot_remote,easy,03:17.6,,,,
4098,298,5371014,tot_remote,easy,24:11.0,,,,
4099,232,3862920,not_remote,easy,16:23.7,,,,
4100,199,5454988,tot_remote,easy,32:33.0,,,,
4101,3,5085522,not_clear_remote,medium,00:28.1,,,,
4102,265,3559342,not_remote,medium,50:26.8,,,,
4103,298,5397368,semi_remote,easy,14:09.4,,,,
4104,199,251693,tot_remote,medium,34:12.0,,,,
4105,298,5161545,semi_remote,medium,43:53.7,,,,
4106,166,4175353,tot_remote,easy,22:29.3,,,,
4107,34,5209933,not_clear_remote,easy,10:15.4,,,,
4108,133,5597041,not_remote,easy,52:28.0,,,,
4109,34,5263216,tot_remote,easy,25:57.0,,,,
4110,331,4065495,tot_remote,medium,37:45.5,,,,
4111,331,3028204,not_remote,easy,44:58.1,,,,
4112,2,5182049,tot_remote,easy,,,,,
4113,5,790006,not_remote,easy,10:19.2,,,,
4114,5,4529469,tot_remote,easy,45:14.1,,,,
4115,199,1638212,semi_presence,easy,20:13.7,,,,
4116,34,1958386,semi_presence,easy,20:12.5,,,,
4117,2,4107884,tot_remote,easy,,,,,
4118,331,5087357,tot_remote,easy,49:54.6,,,,
4119,199,3640743,not_remote,easy,15:51.1,,,,
4120,265,4197759,semi_remote,medium,06:30.8,,,,
4121,2,5324235,not_clear_remote,easy,47:20.9,,,,
4122,100,3823553,not_remote,easy,49:00.4,,,,
4123,3,5140065,semi_remote,easy,09:39.7,,,,
4124,232,5144540,not_clear_remote,easy,31:22.6,,,,
4125,2,5623772,tot_remote,easy,40:22.3,,,,
4126,166,2992060,semi_presence,medium,01:51.1,,,,
4127,2,5582607,not_clear_remote,medium,,,,,
4128,2,4091980,temp_remote,easy,49:48.5,,,,
4129,5,3186262,not_remote,medium,29:39.8,,,,
4130,67,4319485,tot_remote,easy,50:13.3,,,,
4131,2,336912,tot_remote,medium,19:45.8,,,,
4132,3,4126168,temp_remote,easy,37:51.9,,,,
4133,2,5385902,semi_presence,easy,,,,,
4134,397,4065447,semi_presence,easy,28:42.9,,,,
4135,397,5095807,tot_remote,easy,02:08.9,,,,
4136,2,5366097,semi_remote,easy,,,,,
4137,331,3813013,not_clear_remote,medium,14:18.9,,,,
4138,34,4118925,not_clear_remote,easy,48:41.0,,,,
4139,331,5363632,not_remote,easy,38:35.3,,,,
4140,265,5208683,semi_remote,easy,48:55.2,,,,
4141,133,2562611,not_remote,medium,53:10.9,,,,
4142,34,4462491,not_clear_remote,easy,35:05.1,,,,
4143,2,1820678,not_clear_remote,easy,19:13.5,,,,
4144,2,4256742,semi_presence,medium,,,,,
4145,298,5638141,semi_remote,easy,23:15.7,,,,
4146,397,3021942,semi_remote,easy,,,,,
4147,67,4040496,not_remote,easy,52:15.7,,,,
4148,166,5145263,not_remote,hard,02:24.4,,,,
4149,397,5049283,semi_remote,easy,28:24.4,,,,
4150,331,4576725,not_clear_remote,medium,08:52.6,,,,
4151,133,4095794,tot_remote,easy,03:29.0,,,,
4152,397,4138034,tot_remote,easy,35:04.0,,,,
4153,232,5611373,semi_presence,easy,15:25.4,,,,
4154,67,3920630,tot_remote,easy,25:16.9,,,,
4155,2,4464208,semi_remote,easy,,,,,
4156,232,4440613,tot_remote,easy,31:01.3,,,,
4157,2,4005775,temp_remote,easy,,,,,
4158,166,4048282,not_remote,hard,50:57.2,,,,
4159,397,4650466,semi_presence,easy,31:31.8,,,,
4160,2,4527919,not_remote,easy,,,,,
4161,232,5404875,not_clear_remote,easy,15:35.1,,,,
4162,199,5371014,tot_remote,easy,40:14.6,,,,
4163,100,5625289,semi_presence,easy,37:01.7,,,,
4164,3,5312693,semi_presence,medium,50:38.1,,,,
4165,298,5588200,not_remote,easy,16:36.2,,,,
4166,232,4393103,tot_remote,easy,29:06.8,,,,
4167,331,4359451,not_remote,easy,56:20.3,,,,
4168,67,4583009,temp_remote,easy,50:02.1,,,,
4169,133,4170093,temp_remote,easy,36:54.2,,,,
4170,2,4066332,not_clear_remote,easy,,,,,
4171,397,5400059,semi_remote,easy,41:52.1,,,,
4172,397,5600585,semi_remote,easy,04:20.7,,,,
4173,2,4133401,tot_remote,easy,,,,,
4174,67,5100631,tot_remote,easy,51:46.3,,,,
4175,67,5502731,tot_remote,easy,13:08.8,,,,
4176,100,3357160,not_clear_remote,medium,33:21.8,,,,
4177,166,4119347,tot_remote,easy,49:22.1,,,,
4178,331,3941406,tot_remote,easy,20:47.3,,,,
4179,199,4064160,tot_remote,easy,04:03.2,,,,
4180,232,4457979,temp_remote,easy,31:39.1,,,,
4181,166,5271157,tot_remote,easy,41:44.2,,,,
4182,265,3399211,not_remote,easy,02:07.7,,,,
4183,331,4508069,not_remote,easy,46:15.0,,,,
4184,331,3721508,semi_remote,easy,30:44.9,,,,
4185,2,4170093,temp_remote,easy,,,,,
4186,133,4466529,tot_remote,medium,22:33.5,,,,
4187,298,4483111,temp_remote,easy,31:44.4,,,,
4188,166,4114638,tot_remote,easy,59:53.4,,,,
4189,3,4072851,temp_remote,easy,54:56.5,,,,
4190,331,4459794,not_clear_remote,easy,28:30.3,,,,
4191,265,5596317,semi_presence,easy,19:43.0,,,,
4192,397,5525205,semi_remote,easy,31:21.7,,,,
4193,298,5233393,semi_remote,easy,54:10.4,,,,
4194,199,4184345,tot_remote,easy,17:23.5,,,,
4195,67,5294337,tot_remote,hard,02:35.9,,,,
4196,298,3349768,tot_remote,easy,37:40.2,,,,
4197,298,4133253,semi_remote,easy,44:24.5,,,,
4198,199,5213253,not_clear_remote,easy,37:20.3,,,,
4199,34,4171605,tot_remote,easy,35:16.3,,,,
4200,5,5201257,temp_remote,easy,34:40.4,,,,
4201,232,4139134,tot_remote,easy,38:09.1,,,,
4202,3,4149839,not_clear_remote,medium,34:09.9,,,,
4203,397,3593231,not_remote,easy,,,,,
4204,3,4030726,tot_remote,easy,13:47.7,,,,
4205,298,5192255,semi_remote,easy,25:41.0,,,,
4206,298,4630368,tot_remote,easy,46:38.1,,,,
4207,5,234759,tot_remote,medium,14:08.1,,,,
4208,100,5588827,semi_remote,easy,26:44.7,,,,
4209,298,5014239,semi_remote,medium,00:13.5,,,,
4210,232,4206386,tot_remote,easy,46:11.5,,,,
4211,2,5569677,semi_presence,easy,,,,,
4212,166,4074969,not_clear_remote,hard,47:51.7,,,,
4213,331,5649506,semi_presence,medium,00:12.8,,,,
4214,100,5263520,temp_remote,medium,29:07.6,,,,
4215,34,5651460,semi_presence,easy,51:23.0,,,,
4216,3,4120562,temp_remote,easy,31:33.2,,,,
4217,2,4113335,temp_remote,easy,42:51.2,,,,
4218,265,5526622,semi_presence,easy,17:15.2,,,,
4219,265,5151815,semi_presence,easy,20:45.6,,,,
4220,232,5082131,tot_remote,easy,26:00.8,,,,
4221,3,5427653,semi_remote,medium,33:06.1,,,,
4222,5,5646385,semi_presence,easy,53:14.0,,,,
4223,133,5571482,not_clear_remote,medium,35:37.4,,,,
4224,3,4086338,tot_remote,easy,16:12.6,,,,
4225,199,4140782,not_clear_remote,easy,35:10.8,,,,
4226,3,4131612,semi_presence,easy,00:54.0,,,,
4227,166,5339638,semi_remote,medium,41:39.2,,,,
4228,232,460764,not_remote,easy,53:57.5,,,,
4229,3,5192327,tot_remote,easy,13:34.6,,,,
4230,133,5286883,tot_remote,medium,15:26.6,,,,
4231,331,4220354,not_clear_remote,easy,27:51.3,,,,
4232,2,5404862,semi_remote,easy,,,,,
4233,133,4611903,not_clear_remote,hard,52:01.5,,,,
4234,331,5633009,not_clear_remote,easy,45:14.8,,,,
4235,2,4457371,temp_remote,easy,,,,,
4236,331,4225835,not_remote,easy,28:05.9,,,,
4237,3,5529669,semi_remote,easy,37:25.4,,,,
4238,5,5619156,semi_presence,easy,27:57.1,,,,
4239,2,4555988,not_clear_remote,easy,,,,,
4240,34,4130240,not_clear_remote,easy,05:45.7,,,,
4241,397,3755737,semi_remote,medium,,,,,
4242,67,5114930,semi_remote,easy,50:39.5,,,,
4243,67,2604740,not_remote,medium,35:26.6,,,,
4244,34,4100427,not_remote,easy,00:35.7,,,,
4245,2,4278071,not_remote,medium,,,,,
4246,199,3399414,not_remote,easy,52:13.8,,,,
4247,199,5218725,tot_remote,easy,36:16.9,,,,
4248,100,3012619,not_remote,medium,01:22.6,,,,
4249,397,2780527,not_clear_remote,easy,,,,,
4250,34,5469736,tot_remote,easy,06:03.8,,,,
4251,331,5497768,semi_remote,easy,15:25.6,,,,
4252,2,4135776,tot_remote,easy,,,,,
4253,2,4335523,tot_remote,easy,22:21.1,,,,
4254,2,4264201,not_clear_remote,medium,00:51.3,,,,
4255,331,5658264,semi_remote,medium,55:08.1,,,,
4256,166,5179019,tot_remote,medium,35:17.8,,,,
4257,2,4088342,not_clear_remote,hard,,,,,
4258,265,5168784,semi_presence,easy,15:39.3,,,,
4259,133,4097244,tot_remote,medium,42:04.4,,,,
4260,265,4155082,semi_remote,easy,54:08.6,,,,
4261,232,4036797,not_clear_remote,easy,20:00.4,,,,
4262,67,1019429,tot_remote,hard,22:09.9,,,,
4263,199,4107835,tot_remote,easy,32:15.5,,,,
4264,2,5265590,not_clear_remote,easy,22:18.5,,,,
4265,232,5178942,semi_remote,easy,01:22.6,,,,
4266,265,394570,temp_remote,easy,04:58.3,,,,
4267,100,5288091,not_clear_remote,medium,49:30.5,,,,
4268,265,5604186,semi_presence,easy,31:37.3,,,,
4269,298,5302946,semi_remote,easy,43:53.7,,,,
4270,133,5502321,not_clear_remote,medium,50:13.6,,,,
4271,265,3857002,not_remote,medium,23:31.0,,,,
4272,166,3025914,tot_remote,medium,27:18.5,,,,
4273,67,4065153,not_remote,easy,19:41.0,,,,
4274,5,2562611,not_remote,easy,49:43.5,,,,
4275,166,5033644,semi_remote,medium,45:01.6,,,,
4276,397,4043711,not_remote,medium,06:45.1,,,,
4277,2,5100793,not_remote,easy,,,,,
4278,298,4063010,temp_remote,easy,57:52.8,,,,
4279,199,4100349,not_remote,hard,10:05.2,,,,
4280,166,297666,tot_remote,medium,32:53.3,,,,
4281,3,952889,semi_presence,medium,28:15.1,,,,
4282,3,4141475,tot_remote,easy,35:43.2,,,,
4283,34,5462967,not_clear_remote,easy,05:46.8,,,,
4284,133,4071869,semi_presence,easy,54:57.6,,,,
4285,2,4010842,not_clear_remote,medium,,,,,
4286,2,4084264,temp_remote,easy,,,,,
4287,331,4026171,not_clear_remote,hard,34:44.3,,,,
4288,5,4207774,semi_presence,easy,28:46.4,,,,
4289,100,4534165,tot_remote,easy,43:08.0,,,,
4290,397,394570,temp_remote,easy,,,,,
4291,298,4138744,semi_remote,easy,07:05.1,,,,
4292,2,5270253,not_remote,easy,,,,,
4293,2,4128425,temp_remote,medium,,,,,
4294,100,3236386,semi_remote,medium,37:46.0,,,,
4295,166,4099902,tot_remote,easy,32:11.5,,,,
4296,331,4141501,temp_remote,medium,21:13.2,,,,
4297,298,1638212,semi_remote,easy,53:43.2,,,,
4298,397,3826451,not_remote,easy,41:15.8,,,,
4299,100,3963346,temp_remote,easy,15:46.5,,,,
4300,166,5405450,semi_presence,medium,39:51.2,,,,
4301,265,4122164,tot_remote,easy,59:45.7,,,,
4302,166,4300844,tot_remote,medium,26:07.3,,,,
4303,34,5103493,not_clear_remote,easy,28:25.3,,,,
4304,2,5550015,semi_remote,medium,,,,,
4305,2,5641306,not_remote,medium,,,,,
4306,199,4132023,not_remote,easy,34:23.6,,,,
4307,5,4427049,not_clear_remote,easy,29:46.5,,,,
4308,5,4537147,semi_presence,easy,48:54.7,,,,
4309,100,5103856,not_remote,easy,00:56.4,,,,
4310,232,5420835,semi_remote,easy,37:50.4,,,,
4311,232,4105720,tot_remote,easy,44:19.9,,,,
4312,166,5231235,tot_remote,medium,04:05.7,,,,
4313,133,5665659,not_clear_remote,easy,11:20.3,,,,
4314,199,4328136,tot_remote,easy,21:51.9,,,,
4315,232,3968016,not_remote,easy,29:55.3,,,,
4316,232,5206160,semi_remote,easy,31:27.4,,,,
4317,67,4210767,not_clear_remote,easy,47:25.5,,,,
4318,5,5578181,semi_remote,easy,35:44.5,,,,
4319,166,4148705,semi_presence,easy,28:39.8,,,,
4320,67,1352419,not_clear_remote,medium,32:10.8,,,,
4321,232,5291187,not_remote,easy,38:06.6,,,,
4322,199,5169220,tot_remote,easy,07:28.5,,,,
4323,67,5118641,not_remote,medium,27:10.2,,,,
4324,331,5640366,not_clear_remote,easy,44:26.2,,,,
4325,5,3364629,not_remote,easy,43:06.0,,,,
4326,100,5547786,semi_presence,easy,38:53.8,,,,
4327,34,4274224,not_clear_remote,easy,58:37.4,,,,
4328,100,4289671,semi_remote,easy,28:55.3,,,,
4329,397,4570769,tot_remote,easy,35:03.3,,,,
4330,166,3074211,not_remote,medium,31:55.5,,,,
4331,232,5342251,tot_remote,easy,14:28.6,,,,
4332,5,4139762,tot_remote,easy,34:52.1,,,,
4333,100,4463533,semi_presence,easy,13:07.6,,,,
4334,298,4510226,tot_remote,easy,37:51.9,,,,
4335,34,4117477,tot_remote,easy,55:31.5,,,,
4336,331,4091995,not_clear_remote,easy,34:46.6,,,,
4337,133,412824,tot_remote,easy,07:32.8,,,,
4338,5,408683,tot_remote,easy,53:18.0,,,,
4339,34,4209108,temp_remote,easy,30:33.1,,,,
4340,100,5182047,tot_remote,medium,34:58.2,,,,
4341,232,5100850,semi_remote,easy,48:30.1,,,,
4342,3,4216283,tot_remote,easy,33:30.6,,,,
4343,3,5616307,semi_remote,easy,28:00.5,,,,
4344,331,377717,tot_remote,easy,40:43.5,,,,
4345,67,5527709,not_clear_remote,medium,59:45.2,,,,
4346,133,5118292,tot_remote,easy,01:23.3,,,,
4347,133,4112415,not_clear_remote,medium,03:15.2,,,,
4348,232,5125697,semi_remote,easy,16:42.1,,,,
4349,34,4153905,temp_remote,easy,11:58.6,,,,
4350,331,5339638,not_clear_remote,easy,12:24.7,,,,
4351,265,4158229,tot_remote,easy,04:17.6,,,,
4352,298,5479103,semi_remote,easy,38:16.0,,,,
4353,2,4116593,temp_remote,medium,28:32.7,,,,
4354,166,2792818,semi_presence,easy,20:50.6,,,,
4355,265,4124448,temp_remote,medium,56:22.1,,,,
4356,2,5330137,not_clear_remote,easy,12:10.6,,,,
4357,34,4584105,not_clear_remote,easy,19:40.8,,,,
4358,199,4081617,temp_remote,easy,39:39.3,,,,
4359,199,5517590,semi_presence,easy,58:51.7,,,,
4360,133,4201628,not_clear_remote,medium,12:02.9,,,,
4361,265,4105388,temp_remote,medium,04:04.5,,,,
4362,265,4530439,temp_remote,medium,25:42.7,,,,
4363,133,4146453,not_remote,easy,07:54.7,,,,
4364,232,5450080,semi_presence,easy,22:51.4,,,,
4365,133,5594377,semi_presence,medium,27:07.5,,,,
4366,5,3788921,semi_presence,hard,16:43.5,,,,
4367,2,5212496,tot_remote,medium,,,,,
4368,2,5206160,semi_remote,easy,,,,,
4369,397,5132466,tot_remote,easy,05:25.0,,,,
4370,133,4580219,temp_remote,easy,20:48.4,,,,
4371,3,5463313,tot_remote,easy,09:05.0,,,,
4372,2,3927666,semi_presence,easy,,,,,
4373,100,4184527,semi_presence,medium,45:39.3,,,,
4374,232,5375221,not_remote,easy,12:58.3,,,,
4375,331,732583,tot_remote,easy,05:15.0,,,,
4376,199,4130194,tot_remote,easy,38:54.1,,,,
4377,166,5421335,semi_remote,easy,29:57.5,,,,
4378,331,4150104,not_clear_remote,easy,44:35.4,,,,
4379,3,5473989,tot_remote,easy,34:55.9,,,,
4380,34,4072650,tot_remote,easy,07:18.9,,,,
4381,2,5600360,tot_remote,easy,,,,,
4382,5,5600903,not_clear_remote,easy,15:32.9,,,,
4383,67,4389171,not_clear_remote,easy,29:27.2,,,,
4384,2,4114638,tot_remote,easy,40:09.5,,,,
4385,5,5335011,semi_remote,medium,16:40.9,,,,
4386,199,5077736,not_clear_remote,easy,03:51.3,,,,
4387,265,5462319,tot_remote,easy,49:56.4,,,,
4388,5,4104471,not_clear_remote,medium,21:18.5,,,,
4389,265,4019176,semi_remote,medium,59:15.0,,,,
4390,2,4068860,temp_remote,easy,28:34.4,,,,
4391,34,4595872,temp_remote,easy,56:18.3,,,,
4392,2,5642759,semi_remote,easy,,,,,
4393,232,5132466,tot_remote,easy,10:53.2,,,,
4394,166,4111939,tot_remote,medium,49:39.1,,,,
4395,2,5185503,semi_remote,medium,,,,,
4396,5,5151809,not_clear_remote,easy,22:17.6,,,,
4397,67,5536330,tot_remote,easy,37:10.8,,,,
4398,2,4374321,tot_remote,medium,,,,,
4399,166,1156215,not_remote,hard,51:32.2,,,,
4400,397,4062557,tot_remote,easy,02:37.6,,,,
4401,133,4114092,not_clear_remote,medium,08:59.3,,,,
4402,67,5077736,not_clear_remote,easy,38:02.6,,,,
4403,331,5098330,semi_presence,easy,35:53.5,,,,
4404,298,5130307,not_remote,easy,42:06.1,,,,
4405,133,5227251,not_remote,easy,47:15.7,,,,
4406,2,5102488,tot_remote,easy,,,,,
4407,2,4070760,temp_remote,easy,,,,,
4408,265,4087656,temp_remote,easy,34:55.1,,,,
4409,133,4619930,not_clear_remote,hard,54:52.8,,,,
4410,2,4448447,semi_remote,easy,,,,,
4411,265,4107499,tot_remote,easy,47:38.9,,,,
4412,199,4122259,tot_remote,easy,17:15.9,,,,
4413,397,3385605,semi_presence,easy,,,,,
4414,331,3626851,semi_presence,easy,36:07.0,,,,
4415,133,4642577,not_remote,medium,12:23.6,,,,
4416,166,4326216,semi_remote,medium,18:42.4,,,,
4417,331,4105291,not_clear_remote,hard,39:41.6,,,,
4418,3,4097923,temp_remote,easy,44:41.8,,,,
4419,2,4496896,not_clear_remote,easy,,,,,
4420,100,5365500,semi_presence,easy,09:41.7,,,,
4421,133,5531797,tot_remote,easy,18:04.6,,,,
4422,100,3269807,semi_remote,medium,47:37.4,,,,
4423,232,3271417,not_remote,easy,27:08.2,,,,
4424,67,3820564,semi_presence,easy,01:13.4,,,,
4425,232,1155587,semi_presence,easy,25:27.0,,,,
4426,5,5296112,temp_remote,easy,16:15.5,,,,
4427,34,4105646,not_clear_remote,easy,22:15.3,,,,
4428,2,5496580,tot_remote,easy,,,,,
4429,232,5095807,semi_remote,easy,15:27.5,,,,
4430,199,5646779,not_remote,easy,34:57.5,,,,
4431,2,5547116,not_clear_remote,medium,,,,,
4432,298,4041702,tot_remote,medium,38:25.7,,,,
4433,3,4144354,tot_remote,easy,00:24.7,,,,
4434,67,4051621,tot_remote,medium,26:41.4,,,,
4435,199,5550311,not_clear_remote,easy,10:50.8,,,,
4436,67,4045967,not_remote,easy,43:48.2,,,,
4437,199,4414170,tot_remote,medium,52:21.5,,,,
4438,5,4303391,semi_remote,easy,14:21.9,,,,
4439,331,5501480,semi_remote,medium,48:51.9,,,,
4440,34,5644913,not_remote,easy,26:29.1,,,,
4441,34,5604693,not_clear_remote,easy,51:11.1,,,,
4442,199,5644540,not_clear_remote,easy,32:49.1,,,,
4443,199,5361022,tot_remote,easy,01:59.3,,,,
4444,2,4064001,temp_remote,easy,,,,,
4445,232,4233996,tot_remote,easy,24:57.3,,,,
4446,3,4088061,not_remote,easy,43:32.9,,,,
4447,2,5607010,not_remote,easy,,,,,
4448,3,644622,not_remote,easy,28:19.8,,,,
4449,199,3839356,not_remote,easy,18:12.5,,,,
4450,166,5116702,semi_remote,medium,29:56.8,,,,
4451,67,5602680,tot_remote,easy,52:37.6,,,,
4452,34,3580050,not_clear_remote,easy,36:15.9,,,,
4453,2,5043485,not_clear_remote,medium,,,,,
4454,67,3167387,semi_presence,medium,47:49.1,,,,
4455,331,5151099,semi_presence,easy,34:00.5,,,,
4456,2,5078573,tot_remote,easy,,,,,
4457,5,5118239,semi_remote,easy,03:15.4,,,,
4458,298,5453751,tot_remote,easy,53:23.8,,,,
4459,34,4221958,temp_remote,easy,47:00.4,,,,
4460,100,5637082,tot_remote,easy,58:28.9,,,,
4461,67,4490665,semi_remote,easy,59:11.9,,,,
4462,133,4243640,not_remote,medium,19:22.2,,,,
4463,199,4279414,tot_remote,easy,31:57.2,,,,
4464,166,4485950,semi_remote,medium,43:53.5,,,,
4465,2,4428848,tot_remote,easy,,,,,
4466,133,4076290,not_clear_remote,medium,50:07.1,,,,
4467,331,4619348,tot_remote,easy,17:46.6,,,,
4468,298,5386817,tot_remote,medium,00:47.2,,,,
4469,397,4105266,tot_remote,easy,14:24.8,,,,
4470,331,4114715,not_clear_remote,medium,09:42.2,,,,
4471,298,4076719,tot_remote,easy,47:03.2,,,,
4472,331,3904377,not_clear_remote,easy,08:31.9,,,,
4473,133,5457855,not_clear_remote,medium,22:19.5,,,,
4474,133,4070506,not_clear_remote,medium,34:09.9,,,,
4475,2,5399140,not_clear_remote,medium,,,,,
4476,166,5087357,tot_remote,easy,06:56.6,,,,
4477,133,686022,not_remote,medium,27:01.6,,,,
4478,3,5568665,semi_remote,easy,18:20.2,,,,
4479,199,5554306,semi_remote,easy,17:10.7,,,,
4480,2,4090716,temp_remote,easy,50:19.1,,,,
4481,232,5224404,not_remote,easy,39:13.7,,,,
4482,199,5354805,not_clear_remote,easy,05:39.2,,,,
4483,67,5590518,semi_remote,medium,04:44.7,,,,
4484,298,4469063,not_remote,easy,08:27.6,,,,
4485,397,5064406,semi_presence,easy,07:38.3,,,,
4486,133,3114161,not_remote,easy,22:34.1,,,,
4487,397,5605142,semi_presence,easy,52:23.4,,,,
4488,331,5605204,not_clear_remote,easy,33:14.9,,,,
4489,67,4059747,temp_remote,easy,00:13.7,,,,
4490,67,4116274,tot_remote,easy,52:04.0,,,,
4491,331,4182106,not_clear_remote,medium,31:37.8,,,,
4492,100,5209933,temp_remote,easy,18:17.8,,,,
4493,166,5587638,semi_remote,easy,39:13.2,,,,
4494,397,3139619,not_remote,easy,,,,,
4495,166,4087743,tot_remote,easy,04:00.1,,,,
4496,3,4419022,not_remote,easy,41:25.9,,,,
4497,3,2342029,not_remote,easy,48:04.8,,,,
4498,166,5546217,semi_remote,easy,37:55.3,,,,
4499,2,5317471,semi_remote,easy,,,,,
4500,5,5098330,semi_presence,easy,14:44.9,,,,
4501,133,4078325,not_remote,hard,54:26.1,,,,
4502,2,3904803,tot_remote,easy,,,,,
4503,2,4056033,tot_remote,easy,53:57.5,,,,
4504,34,4087712,temp_remote,easy,51:47.1,,,,
4505,34,5031639,semi_remote,easy,58:34.9,,,,
