id,classifier_id,ad_id,classification,ease,timestamp
3282,4,5315624,semi_presence,easy,2025-02-17 07:47:48
3283,67,4179501,semi_remote,medium,2025-02-17 08:05:48
3284,4,4382079,not_remote,easy,2025-02-17 08:12:48
3285,34,1524704,semi_presence,easy,2025-02-17 08:22:48
3286,331,4528842,semi_presence,easy,2025-02-17 08:32:48
3287,298,5526622,semi_remote,easy,2025-02-17 08:50:48
3288,4,5639908,not_remote,easy,2025-02-17 09:09:48
3289,34,5555806,semi_remote,medium,2025-02-17 09:22:48
3290,4,5229139,not_remote,easy,2025-02-17 09:30:48
3291,331,3500383,tot_remote,easy,2025-02-17 09:35:48
3294,100,5375146,semi_presence,medium,2025-02-17 09:42:48
3299,2,5295181,not_clear_remote,easy,2025-02-17 09:58:48
3300,397,5140466,temp_remote,easy,2025-02-17 10:18:48
3301,100,4492781,semi_remote,easy,2025-02-17 10:36:48
3302,331,3074211,semi_remote,easy,2025-02-17 10:51:48
3304,34,3167387,semi_presence,medium,2025-02-17 10:58:48
3305,4,5111795,semi_remote,easy,2025-02-17 11:15:48
3306,232,4105245,tot_remote,easy,2025-02-17 11:23:48
3307,265,4621211,tot_remote,easy,2025-02-17 11:35:48
3310,298,5651250,semi_remote,easy,2025-02-17 11:51:48
3311,67,4233162,not_clear_remote,medium,2025-02-17 11:59:48
3315,4,4126307,semi_remote,easy,2025-02-17 12:15:48
3316,331,4585777,not_clear_remote,easy,2025-02-17 12:35:48
3317,3,4096535,temp_remote,easy,2025-02-17 12:40:48
3318,67,4048526,tot_remote,easy,2025-02-17 12:52:48
3320,100,5317144,tot_remote,easy,2025-02-17 13:00:48
3321,397,4154163,not_remote,easy,2025-02-17 13:08:48
3322,5,5033682,not_remote,easy,2025-02-17 13:26:48
3323,4,5360504,temp_remote,medium,2025-02-17 13:33:48
3324,67,5228060,not_clear_remote,medium,2025-02-17 13:40:48
3325,199,5594565,semi_presence,easy,2025-02-17 13:59:48
3328,4,5158735,semi_remote,easy,2025-02-17 14:15:48
3329,100,5362497,tot_remote,easy,2025-02-17 14:26:48
3330,133,1731617,tot_remote,easy,2025-02-17 14:44:48
3331,166,5126697,not_remote,hard,2025-02-17 15:01:48
3332,2,4626780,not_remote,easy,2025-02-17 15:09:48
3333,397,3688780,not_remote,easy,2025-02-17 15:26:48
3334,331,4063006,tot_remote,easy,2025-02-17 15:44:48
3335,2,4383740,tot_remote,medium,2025-02-17 15:59:48
3336,34,4120549,temp_remote,easy,2025-02-17 16:11:48
3337,34,4347837,not_clear_remote,easy,2025-02-17 16:24:48
3338,34,5155487,not_clear_remote,easy,2025-02-17 16:34:48
3340,298,5483048,semi_remote,easy,2025-02-17 16:51:48
3341,298,5311353,temp_remote,easy,2025-02-17 17:11:48
3342,232,4473349,temp_remote,easy,2025-02-17 17:21:48
3343,133,4588333,not_clear_remote,medium,2025-02-17 17:37:48
3344,397,603231,not_remote,easy,2025-02-17 17:45:48
3345,5,5450374,semi_remote,easy,2025-02-17 17:53:48
3346,4,4086001,tot_remote,easy,2025-02-17 17:59:48
3347,232,5064361,semi_remote,easy,2025-02-17 18:08:48
3348,5,5027092,not_clear_remote,easy,2025-02-17 18:26:48
3350,100,5602755,semi_remote,easy,2025-02-17 18:32:48
3351,4,4659462,semi_remote,easy,2025-02-17 18:51:48
3352,3,5270253,not_remote,easy,2025-02-17 19:04:48
3353,100,3665890,not_remote,easy,2025-02-17 19:14:48
3356,67,4376019,semi_presence,medium,2025-02-17 19:34:48
3358,265,5575337,not_remote,easy,2025-02-17 19:51:48
3359,2,5210460,not_clear_remote,medium,2025-02-17 19:59:48
3360,4,5085522,not_clear_remote,medium,2025-02-17 20:15:48
3361,166,4199986,semi_presence,hard,2025-02-17 20:28:48
3366,166,5265590,semi_remote,easy,2025-02-17 20:43:48
3367,265,4075160,tot_remote,easy,2025-02-17 20:53:48
3368,232,5010633,not_remote,easy,2025-02-17 21:12:48
3369,265,4150682,not_clear_remote,easy,2025-02-17 21:23:48
3370,397,5649059,semi_remote,easy,2025-02-17 21:31:48
3372,67,3041011,not_remote,easy,2025-02-17 21:43:48
3373,331,4087328,temp_remote,easy,2025-02-17 22:03:48
3375,232,5645714,semi_presence,easy,2025-02-17 22:15:48
3378,133,577186,not_clear_remote,easy,2025-02-17 22:26:48
3379,4,5291187,not_remote,easy,2025-02-17 22:44:48
3382,265,5137365,semi_remote,medium,2025-02-17 22:59:48
3383,331,5057030,tot_remote,easy,2025-02-17 23:18:48
3384,232,4015502,tot_remote,easy,2025-02-17 23:27:48
3385,4,4105380,temp_remote,easy,2025-02-17 23:42:48
3386,133,5197292,not_clear_remote,medium,2025-02-18 00:02:48
3388,5,2947602,not_clear_remote,medium,2025-02-18 00:10:48
3391,166,3941406,tot_remote,medium,2025-02-18 00:24:48
3392,3,3788806,semi_presence,easy,2025-02-18 00:38:48
3395,5,5669666,not_remote,easy,2025-02-18 00:57:48
3396,331,5664856,semi_presence,easy,2025-02-18 01:05:48
3398,331,3454844,not_remote,easy,2025-02-18 01:25:48
3399,4,4050842,not_clear_remote,easy,2025-02-18 01:39:48
3400,5,5220598,semi_presence,easy,2025-02-18 01:47:48
3401,34,4116274,tot_remote,easy,2025-02-18 01:53:48
3402,100,5609726,semi_remote,easy,2025-02-18 02:11:48
3403,3,5095436,semi_remote,easy,2025-02-18 02:17:48
3405,4,4022301,tot_remote,easy,2025-02-18 02:29:48
3408,3,495708,not_clear_remote,easy,2025-02-18 02:35:48
3409,133,5193932,semi_presence,hard,2025-02-18 02:50:48
3411,4,5502321,not_clear_remote,medium,2025-02-18 03:06:48
3412,331,5571342,not_clear_remote,easy,2025-02-18 03:11:48
3414,5,5421664,semi_presence,easy,2025-02-18 03:28:48
3415,232,5663902,semi_presence,easy,2025-02-18 03:35:48
3416,100,1151987,not_clear_remote,medium,2025-02-18 03:43:48
3418,199,5007254,not_clear_remote,easy,2025-02-18 03:56:48
3419,265,5498725,temp_remote,easy,2025-02-18 04:07:48
3420,397,4207471,tot_remote,easy,2025-02-18 04:18:48
3421,3,5263520,tot_remote,easy,2025-02-18 04:36:48
3424,100,1978305,semi_presence,medium,2025-02-18 04:43:48
3425,331,4134107,temp_remote,medium,2025-02-18 04:50:48
3429,5,4146453,tot_remote,easy,2025-02-18 05:09:48
3430,4,5427653,semi_remote,medium,2025-02-18 05:17:48
3431,166,5319440,semi_remote,medium,2025-02-18 05:30:48
3432,4,5196891,tot_remote,easy,2025-02-18 05:43:48
3433,298,5568409,semi_remote,medium,2025-02-18 06:00:48
3441,166,408091,tot_remote,easy,2025-02-18 06:14:48
3442,199,539858,tot_remote,easy,2025-02-18 06:29:48
3443,397,240248,not_remote,hard,2025-02-18 06:37:48
3445,199,4592466,semi_remote,medium,2025-02-18 06:48:48
3446,298,4087656,temp_remote,easy,2025-02-18 06:54:48
3447,133,4141670,tot_remote,easy,2025-02-18 07:13:48
3448,298,5122440,not_remote,easy,2025-02-18 07:32:48
3451,232,4515097,semi_remote,easy,2025-02-18 07:48:48
3452,4,5410514,semi_presence,medium,2025-02-18 07:58:48
3453,4,5505900,tot_remote,easy,2025-02-18 08:14:48
3454,2,3520006,not_remote,easy,2025-02-18 08:23:48
3456,232,5412495,not_clear_remote,easy,2025-02-18 08:33:48
3457,4,5335223,not_clear_remote,medium,2025-02-18 08:40:48
3459,34,5131193,tot_remote,easy,2025-02-18 08:48:48
3460,199,4117215,tot_remote,easy,2025-02-18 08:53:48
3461,199,5021650,tot_remote,easy,2025-02-18 09:06:48
3463,3,5176866,not_clear_remote,medium,2025-02-18 09:26:48
3465,4,5144540,not_clear_remote,easy,2025-02-18 09:45:48
3466,331,4048282,not_clear_remote,easy,2025-02-18 10:05:48
3469,34,5667972,tot_remote,easy,2025-02-18 10:10:48
3470,166,5292316,not_remote,easy,2025-02-18 10:18:48
3471,4,5463443,semi_presence,easy,2025-02-18 10:31:48
3472,265,4092213,tot_remote,easy,2025-02-18 10:42:48
3474,298,4128691,tot_remote,medium,2025-02-18 10:53:48
3475,34,3986221,not_remote,easy,2025-02-18 11:10:48
3477,67,5637026,not_clear_remote,medium,2025-02-18 11:19:48
3478,67,3840138,not_clear_remote,hard,2025-02-18 11:36:48
3479,331,4255543,tot_remote,easy,2025-02-18 11:44:48
3480,265,5453751,tot_remote,easy,2025-02-18 12:04:48
3483,4,5150096,semi_remote,easy,2025-02-18 12:21:48
3484,100,4233880,tot_remote,easy,2025-02-18 12:30:48
3485,199,2972425,semi_remote,easy,2025-02-18 12:38:48
3486,166,5193928,semi_presence,medium,2025-02-18 12:56:48
3487,67,5651291,not_clear_remote,hard,2025-02-18 13:02:48
3489,3,3963346,semi_presence,easy,2025-02-18 13:14:48
3490,166,5471764,semi_presence,medium,2025-02-18 13:26:48
3491,5,5643238,semi_presence,easy,2025-02-18 13:34:48
3495,265,4272239,semi_presence,medium,2025-02-18 13:54:48
3496,199,3985636,not_remote,easy,2025-02-18 14:14:48
3497,4,4052790,temp_remote,easy,2025-02-18 14:23:48
3498,331,4542687,tot_remote,easy,2025-02-18 14:39:48
3499,166,4575632,not_remote,hard,2025-02-18 14:50:48
3501,166,4046448,tot_remote,medium,2025-02-18 15:10:48
3502,397,5412495,semi_remote,easy,2025-02-18 15:29:48
3504,298,4450845,not_remote,easy,2025-02-18 15:44:48
3505,397,2356333,not_remote,easy,2025-02-18 16:04:48
3506,298,5208683,semi_remote,easy,2025-02-18 16:23:48
3507,34,951707,tot_remote,easy,2025-02-18 16:32:48
3509,166,4016009,tot_remote,easy,2025-02-18 16:43:48
3511,34,4430293,not_clear_remote,easy,2025-02-18 16:52:48
3512,34,5616301,not_clear_remote,easy,2025-02-18 17:03:48
3515,166,5649059,semi_presence,easy,2025-02-18 17:21:48
3516,100,5463313,tot_remote,easy,2025-02-18 17:37:48
3519,3,5377999,semi_remote,medium,2025-02-18 17:46:48
3520,100,4021248,temp_remote,medium,2025-02-18 18:06:48
3521,3,4081720,temp_remote,easy,2025-02-18 18:12:48
3522,397,5200830,semi_remote,easy,2025-02-18 18:20:48
3523,3,4092882,tot_remote,easy,2025-02-18 18:38:48
3525,166,5313796,semi_remote,medium,2025-02-18 18:55:48
3526,4,4535789,not_clear_remote,easy,2025-02-18 19:10:48
3527,4,5106677,temp_remote,easy,2025-02-18 19:19:48
3528,298,5659071,not_remote,easy,2025-02-18 19:24:48
3529,100,5268842,semi_presence,easy,2025-02-18 19:33:48
3531,133,5516495,not_remote,medium,2025-02-18 19:52:48
3532,5,5208304,not_remote,easy,2025-02-18 20:08:48
3533,4,5292767,temp_remote,medium,2025-02-18 20:28:48
3534,232,5113763,semi_presence,easy,2025-02-18 20:36:48
3536,331,5191781,tot_remote,easy,2025-02-18 20:49:48
3537,199,2690303,not_remote,easy,2025-02-18 20:57:48
3538,4,4087717,semi_presence,medium,2025-02-18 21:03:48
3539,67,5575992,not_remote,easy,2025-02-18 21:19:48
3540,298,4104519,temp_remote,medium,2025-02-18 21:27:48
3541,133,5493042,not_remote,easy,2025-02-18 21:38:48
3542,3,4151476,not_clear_remote,medium,2025-02-18 21:47:48
3543,265,5594231,semi_presence,medium,2025-02-18 21:58:48
3544,4,4349033,semi_remote,easy,2025-02-18 22:18:48
3546,5,4114715,semi_remote,easy,2025-02-18 22:31:48
3547,232,2780527,not_clear_remote,easy,2025-02-18 22:42:48
3548,166,4031283,temp_remote,easy,2025-02-18 23:01:48
3549,298,4109479,tot_remote,easy,2025-02-18 23:06:48
3551,133,4140470,not_clear_remote,medium,2025-02-18 23:22:48
3552,397,234566,semi_remote,medium,2025-02-18 23:37:48
3553,3,5009864,tot_remote,easy,2025-02-18 23:42:48
3554,3,4075491,temp_remote,easy,2025-02-18 23:56:48
3555,4,5532210,semi_presence,easy,2025-02-19 00:03:48
3557,133,4126548,not_clear_remote,medium,2025-02-19 00:22:48
3558,331,4112158,not_clear_remote,medium,2025-02-19 00:28:48
3559,3,4492781,semi_remote,easy,2025-02-19 00:43:48
3563,4,4058870,temp_remote,easy,2025-02-19 01:01:48
3564,4,5467723,tot_remote,easy,2025-02-19 01:10:48
3565,4,4584119,not_clear_remote,medium,2025-02-19 01:26:48
3566,298,5572818,semi_remote,medium,2025-02-19 01:37:48
3569,166,5525205,semi_remote,easy,2025-02-19 01:54:48
3573,199,311586,tot_remote,easy,2025-02-19 02:01:48
3575,133,4094130,not_clear_remote,hard,2025-02-19 02:18:48
3576,5,5263014,semi_presence,easy,2025-02-19 02:37:48
3578,4,5423587,tot_remote,easy,2025-02-19 02:54:48
3579,199,4445900,not_remote,easy,2025-02-19 03:08:48
3580,133,4545209,not_remote,easy,2025-02-19 03:13:48
3581,331,5582156,semi_remote,easy,2025-02-19 03:27:48
3582,232,5385902,semi_presence,easy,2025-02-19 03:46:48
3583,133,521720,tot_remote,easy,2025-02-19 03:58:48
3585,265,4128425,temp_remote,medium,2025-02-19 04:05:48
3586,133,4090283,semi_remote,easy,2025-02-19 04:23:48
3589,265,2951380,not_remote,medium,2025-02-19 04:32:48
3591,265,4054518,temp_remote,medium,2025-02-19 04:44:48
3592,100,4162842,temp_remote,easy,2025-02-19 04:55:48
3593,331,4142721,tot_remote,easy,2025-02-19 05:00:48
3594,100,4209108,tot_remote,easy,2025-02-19 05:11:48
3596,34,5371336,tot_remote,easy,2025-02-19 05:23:48
3598,331,4169831,tot_remote,easy,2025-02-19 05:33:48
3600,100,4215732,temp_remote,medium,2025-02-19 05:43:48
3601,5,5514889,semi_remote,easy,2025-02-19 06:03:48
3602,166,5596272,semi_presence,medium,2025-02-19 06:16:48
3603,67,4238290,tot_remote,medium,2025-02-19 06:34:48
3607,34,5218921,not_clear_remote,easy,2025-02-19 06:41:48
3609,2,5292316,not_remote,easy,2025-02-19 06:51:48
3615,4,4145566,tot_remote,easy,2025-02-19 07:08:48
3618,298,5045327,semi_remote,easy,2025-02-19 07:26:48
3619,265,4061144,not_clear_remote,easy,2025-02-19 07:34:48
3622,100,4115250,temp_remote,easy,2025-02-19 07:50:48
3623,232,5216832,semi_remote,easy,2025-02-19 08:01:48
3625,397,2974515,not_remote,easy,2025-02-19 08:08:48
3626,133,5267013,not_clear_remote,easy,2025-02-19 08:24:48
3627,67,5583783,not_clear_remote,medium,2025-02-19 08:38:48
3629,34,5579945,not_clear_remote,easy,2025-02-19 08:53:48
3630,265,4509665,semi_presence,medium,2025-02-19 09:08:48
3632,34,4123549,temp_remote,easy,2025-02-19 09:20:48
3634,4,4053838,tot_remote,easy,2025-02-19 09:39:48
3635,199,4086105,tot_remote,easy,2025-02-19 09:45:48
3637,298,4621645,semi_remote,easy,2025-02-19 09:59:48
3639,2,4099899,tot_remote,easy,2025-02-19 10:11:48
3640,133,4125448,tot_remote,easy,2025-02-19 10:20:48
3641,4,5430410,semi_remote,medium,2025-02-19 10:34:48
3642,199,4655347,not_clear_remote,easy,2025-02-19 10:52:48
3645,133,3456729,semi_remote,medium,2025-02-19 11:02:48
3647,298,5499670,tot_remote,easy,2025-02-19 11:10:48
3648,4,5355911,semi_presence,easy,2025-02-19 11:17:48
3649,3,4229174,tot_remote,easy,2025-02-19 11:35:48
3651,298,4111394,tot_remote,easy,2025-02-19 11:50:48
3652,4,5412190,semi_presence,easy,2025-02-19 12:07:48
3655,298,4116039,temp_remote,easy,2025-02-19 12:23:48
3656,133,5220598,not_clear_remote,hard,2025-02-19 12:34:48
3657,5,626187,not_remote,easy,2025-02-19 12:41:48
3659,133,5498440,not_remote,medium,2025-02-19 12:55:48
3662,4,4099756,temp_remote,easy,2025-02-19 13:09:48
3663,166,4064039,tot_remote,easy,2025-02-19 13:15:48
3664,67,5316133,tot_remote,easy,2025-02-19 13:20:48
3669,298,4066378,temp_remote,easy,2025-02-19 13:36:48
3671,199,5483239,tot_remote,easy,2025-02-19 13:48:48
3675,3,723403,not_remote,easy,2025-02-19 13:55:48
3678,100,5156905,semi_remote,easy,2025-02-19 14:09:48
3679,3,5644928,not_remote,easy,2025-02-19 14:26:48
3680,100,4584105,semi_remote,easy,2025-02-19 14:39:48
3681,166,4473432,tot_remote,medium,2025-02-19 14:48:48
3684,100,5658019,semi_remote,easy,2025-02-19 15:03:48
3685,4,4231310,tot_remote,easy,2025-02-19 15:17:48
3687,3,4114462,temp_remote,easy,2025-02-19 15:27:48
3690,4,4284234,not_remote,easy,2025-02-19 15:38:48
3691,3,4472212,not_remote,easy,2025-02-19 15:47:48
3693,232,3181629,not_clear_remote,easy,2025-02-19 16:07:48
3695,5,4652418,tot_remote,easy,2025-02-19 16:20:48
3698,265,3116694,semi_remote,easy,2025-02-19 16:37:48
3700,265,4057939,temp_remote,easy,2025-02-19 16:43:48
3701,100,2690782,tot_remote,easy,2025-02-19 16:59:48
3703,166,5308976,not_remote,hard,2025-02-19 17:13:48
3705,4,5095436,semi_remote,easy,2025-02-19 17:21:48
3709,133,5547116,not_clear_remote,medium,2025-02-19 17:32:48
3710,133,4176326,temp_remote,easy,2025-02-19 17:40:48
3711,4,4095136,temp_remote,easy,2025-02-19 17:51:48
3714,265,4080822,temp_remote,medium,2025-02-19 17:56:48
3715,4,4176326,temp_remote,easy,2025-02-19 18:11:48
3716,133,4266170,tot_remote,easy,2025-02-19 18:27:48
3717,100,4640469,tot_remote,easy,2025-02-19 18:38:48
3720,166,5497768,semi_presence,medium,2025-02-19 18:52:48
3721,331,5220577,not_clear_remote,medium,2025-02-19 19:09:48
3722,199,5377715,not_remote,easy,2025-02-19 19:18:48
3725,397,4540101,tot_remote,easy,2025-02-19 19:27:48
3727,331,4016009,tot_remote,easy,2025-02-19 19:46:48
3729,166,5392150,semi_presence,easy,2025-02-19 20:06:48
3730,199,1241561,not_remote,easy,2025-02-19 20:26:48
3731,397,655559,tot_remote,easy,2025-02-19 20:38:48
3732,166,4516784,semi_presence,medium,2025-02-19 20:52:48
3733,3,5375146,semi_remote,medium,2025-02-19 21:02:48
3734,4,5069136,tot_remote,easy,2025-02-19 21:12:48
3735,397,4239713,tot_remote,easy,2025-02-19 21:31:48
3736,100,4212015,tot_remote,easy,2025-02-19 21:47:48
3737,4,4076290,not_clear_remote,medium,2025-02-19 22:01:48
3738,4,4115308,tot_remote,easy,2025-02-19 22:17:48
3739,5,4642577,not_remote,medium,2025-02-19 22:28:48
3741,298,4215429,not_clear_remote,medium,2025-02-19 22:43:48
3743,4,4333165,tot_remote,easy,2025-02-19 22:56:48
3744,4,4154691,tot_remote,medium,2025-02-19 23:02:48
3745,133,2055982,tot_remote,easy,2025-02-19 23:14:48
3746,298,5296155,semi_remote,easy,2025-02-19 23:30:48
3747,331,4079713,temp_remote,easy,2025-02-19 23:49:48
3749,265,3955417,tot_remote,easy,2025-02-19 23:56:48
3750,4,4129581,not_remote,easy,2025-02-20 00:04:48
3751,133,1513057,not_remote,easy,2025-02-20 00:12:48
3752,100,5491346,tot_remote,easy,2025-02-20 00:17:48
3753,199,4135224,tot_remote,easy,2025-02-20 00:30:48
3755,166,4235533,tot_remote,easy,2025-02-20 00:42:48
3756,331,3241376,not_remote,easy,2025-02-20 00:57:48
3757,100,4110050,semi_remote,easy,2025-02-20 01:12:48
3758,331,4155716,temp_remote,easy,2025-02-20 01:17:48
3760,397,5356083,semi_remote,easy,2025-02-20 01:30:48
3761,298,5063213,semi_remote,easy,2025-02-20 01:41:48
3763,34,4077712,semi_presence,easy,2025-02-20 01:47:48
3764,265,4144049,semi_remote,easy,2025-02-20 02:02:48
3765,166,3522023,not_remote,easy,2025-02-20 02:10:48
3766,199,4565478,tot_remote,easy,2025-02-20 02:15:48
3768,265,4279002,tot_remote,easy,2025-02-20 02:20:48
3769,4,5408629,tot_remote,easy,2025-02-20 02:32:48
3770,2,4131805,semi_presence,easy,2025-02-20 02:43:48
3771,298,4227465,temp_remote,easy,2025-02-20 02:59:48
3772,67,4053026,temp_remote,easy,2025-02-20 03:12:48
3773,133,5628183,not_clear_remote,medium,2025-02-20 03:23:48
3775,4,4062291,not_clear_remote,easy,2025-02-20 03:42:48
3778,199,4066378,not_remote,easy,2025-02-20 04:02:48
3779,4,4049081,tot_remote,easy,2025-02-20 04:14:48
3780,3,2465149,not_remote,medium,2025-02-20 04:24:48
3781,34,5494825,semi_remote,easy,2025-02-20 04:29:48
3782,397,3269779,semi_remote,easy,2025-02-20 04:36:48
3785,2,4433131,semi_presence,easy,2025-02-20 04:43:48
3786,199,1524471,semi_presence,easy,2025-02-20 04:55:48
3787,232,4311043,tot_remote,easy,2025-02-20 05:03:48
3788,4,4073342,temp_remote,easy,2025-02-20 05:22:48
3791,166,4043948,not_clear_remote,medium,2025-02-20 05:28:48
3792,298,4182902,temp_remote,easy,2025-02-20 05:38:48
3793,3,5170160,semi_remote,easy,2025-02-20 05:44:48
3794,2,1156215,not_remote,easy,2025-02-20 06:00:48
3795,5,4049580,temp_remote,easy,2025-02-20 06:18:48
3796,3,4289671,temp_remote,easy,2025-02-20 06:31:48
3798,265,4048491,tot_remote,easy,2025-02-20 06:41:48
3799,5,5549701,semi_presence,easy,2025-02-20 06:48:48
3800,397,3769352,not_remote,easy,2025-02-20 07:08:48
3804,3,4154909,tot_remote,easy,2025-02-20 07:27:48
3807,4,5665659,not_clear_remote,easy,2025-02-20 07:36:48
3809,67,5659090,not_clear_remote,hard,2025-02-20 07:53:48
3810,133,4326726,tot_remote,easy,2025-02-20 08:05:48
3811,34,4438766,tot_remote,easy,2025-02-20 08:14:48
3812,34,4133254,tot_remote,easy,2025-02-20 08:31:48
3813,5,5006478,semi_presence,easy,2025-02-20 08:51:48
3816,4,5065420,semi_remote,easy,2025-02-20 09:02:48
3817,331,5356697,semi_remote,easy,2025-02-20 09:21:48
3819,3,5385597,tot_remote,easy,2025-02-20 09:34:48
3820,2,5285558,not_clear_remote,easy,2025-02-20 09:52:48
3821,4,4444363,semi_remote,easy,2025-02-20 10:04:48
3822,2,4108014,tot_remote,medium,2025-02-20 10:20:48
3824,232,3403146,tot_remote,easy,2025-02-20 10:31:48
3825,100,4051945,semi_remote,easy,2025-02-20 10:37:48
3826,298,5099966,semi_remote,easy,2025-02-20 10:50:48
3827,67,5130439,tot_remote,easy,2025-02-20 11:04:48
3828,67,5149476,semi_remote,medium,2025-02-20 11:12:48
3829,2,4115993,semi_remote,easy,2025-02-20 11:31:48
3830,331,5569196,semi_presence,easy,2025-02-20 11:47:48
3833,232,555296,tot_remote,easy,2025-02-20 11:59:48
3834,5,5019243,temp_remote,easy,2025-02-20 12:10:48
3835,331,5068592,not_clear_remote,easy,2025-02-20 12:15:48
3836,100,815240,not_remote,easy,2025-02-20 12:35:48
3838,397,3673314,not_remote,easy,2025-02-20 12:48:48
3839,265,5536303,tot_remote,easy,2025-02-20 12:54:48
3843,397,3348200,not_remote,easy,2025-02-20 13:09:48
3847,133,5453187,not_remote,hard,2025-02-20 13:22:48
3848,3,5632307,semi_presence,easy,2025-02-20 13:29:48
3850,265,3530505,semi_remote,medium,2025-02-20 13:49:48
3852,2,5595154,semi_presence,easy,2025-02-20 14:07:48
3854,34,5659244,not_clear_remote,easy,2025-02-20 14:14:48
3855,199,5364290,tot_remote,easy,2025-02-20 14:32:48
3856,100,4616597,semi_remote,easy,2025-02-20 14:48:48
3859,298,5259698,not_remote,easy,2025-02-20 14:54:48
3860,2,5584815,not_clear_remote,easy,2025-02-20 15:08:48
3861,2,4111934,tot_remote,easy,2025-02-20 15:21:48
3862,397,4142668,temp_remote,easy,2025-02-20 15:33:48
3863,100,5149509,semi_remote,easy,2025-02-20 15:51:48
3864,331,234759,tot_remote,easy,2025-02-20 15:58:48
3865,2,5572412,tot_remote,easy,2025-02-20 16:11:48
3866,199,808738,tot_remote,easy,2025-02-20 16:16:48
3867,2,4108407,tot_remote,easy,2025-02-20 16:33:48
3869,199,416778,not_clear_remote,easy,2025-02-20 16:41:48
3871,199,4550379,not_clear_remote,easy,2025-02-20 16:51:48
3872,265,4483111,tot_remote,easy,2025-02-20 17:08:48
3873,3,5388678,semi_remote,easy,2025-02-20 17:28:48
3874,397,3530505,semi_remote,medium,2025-02-20 17:47:48
3877,298,4086105,tot_remote,easy,2025-02-20 17:55:48
3878,2,5032456,tot_remote,easy,2025-02-20 18:00:48
3879,5,4091995,not_clear_remote,easy,2025-02-20 18:15:48
3880,265,5227257,not_remote,easy,2025-02-20 18:20:48
3881,2,4187668,temp_remote,easy,2025-02-20 18:33:48
3882,265,5121495,tot_remote,medium,2025-02-20 18:53:48
3883,2,3988260,temp_remote,easy,2025-02-20 19:11:48
3884,2,5565689,not_clear_remote,easy,2025-02-20 19:24:48
3885,298,4351655,temp_remote,easy,2025-02-20 19:43:48
3886,298,4203142,semi_remote,easy,2025-02-20 19:58:48
3887,3,5088954,tot_remote,easy,2025-02-20 20:09:48
3888,3,3862466,not_clear_remote,medium,2025-02-20 20:15:48
3890,3,4205864,semi_remote,easy,2025-02-20 20:21:48
3891,2,4530439,temp_remote,medium,2025-02-20 20:26:48
3892,2,5118292,tot_remote,easy,2025-02-20 20:39:48
3893,331,3831000,not_remote,easy,2025-02-20 20:44:48
3898,100,5352779,temp_remote,medium,2025-02-20 20:53:48
3899,100,4103452,semi_remote,easy,2025-02-20 21:09:48
3900,133,5161069,not_clear_remote,medium,2025-02-20 21:14:48
3901,2,4068589,temp_remote,easy,2025-02-20 21:21:48
3902,166,3969120,not_remote,medium,2025-02-20 21:41:48
3904,397,3388533,tot_remote,easy,2025-02-20 21:51:48
3907,100,5596362,semi_remote,easy,2025-02-20 22:03:48
3908,100,4116363,tot_remote,easy,2025-02-20 22:16:48
3909,232,4071312,not_clear_remote,easy,2025-02-20 22:21:48
3910,67,4655347,not_clear_remote,medium,2025-02-20 22:41:48
3912,265,311413,not_remote,medium,2025-02-20 22:48:48
3913,166,2965668,semi_presence,medium,2025-02-20 23:02:48
3914,397,1513057,not_remote,easy,2025-02-20 23:07:48
3917,199,4085566,temp_remote,easy,2025-02-20 23:13:48
3918,5,5347190,semi_presence,easy,2025-02-20 23:32:48
3919,265,5080091,tot_remote,medium,2025-02-20 23:40:48
3920,397,311413,not_remote,medium,2025-02-20 23:45:48
3922,331,1726273,not_remote,easy,2025-02-20 23:50:48
3926,2,5329939,semi_remote,easy,2025-02-21 00:09:48
3927,3,5185503,semi_remote,medium,2025-02-21 00:28:48
3928,232,4108014,tot_remote,easy,2025-02-21 00:39:48
3929,232,4049081,tot_remote,easy,2025-02-21 00:56:48
3930,232,5356083,semi_remote,easy,2025-02-21 01:01:48
3932,5,5068846,semi_presence,easy,2025-02-21 01:14:48
3933,34,4233162,not_clear_remote,easy,2025-02-21 01:33:48
3934,298,5153768,semi_remote,easy,2025-02-21 01:46:48
3935,199,4136021,tot_remote,easy,2025-02-21 02:01:48
3936,2,5176866,not_clear_remote,medium,2025-02-21 02:06:48
3937,397,5548552,semi_presence,easy,2025-02-21 02:26:48
3939,3,5512174,not_clear_remote,medium,2025-02-21 02:31:48
3940,67,4072650,tot_remote,easy,2025-02-21 02:50:48
3941,397,791114,tot_remote,easy,2025-02-21 03:04:48
3944,331,5179019,tot_remote,easy,2025-02-21 03:19:48
3945,3,4656002,tot_remote,easy,2025-02-21 03:31:48
3948,3,4040621,tot_remote,easy,2025-02-21 03:49:48
3949,2,4509665,semi_presence,medium,2025-02-21 04:05:48
3950,5,4473485,semi_remote,easy,2025-02-21 04:20:48
3951,298,4244719,semi_remote,easy,2025-02-21 04:39:48
3952,2,5633750,not_remote,medium,2025-02-21 04:56:48
3953,298,5142902,tot_remote,easy,2025-02-21 05:09:48
3954,133,4049811,semi_remote,easy,2025-02-21 05:18:48
3955,34,4479533,tot_remote,easy,2025-02-21 05:29:48
3956,2,5300354,semi_presence,hard,2025-02-21 05:47:48
3957,232,4064706,temp_remote,easy,2025-02-21 06:06:48
